Organizer,Year_Month,Day_of_Week,Day_Type,Goal,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentation,Ad_Type,Phase
2204,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,midfunnel_full_dados_video_v2,0.9,,44,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2205,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,midfunnel_full_dados_video_v2,95.21,60.0,6119,29.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2206,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,midfunnel_full_dados_video_v2,0.22,,3,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2207,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_video_v2,0.1,,9,,Full,Video,7º Lançamento | Leads
2208,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_video_v2,3.44,3.0,356,,Full,Video,7º Lançamento | Leads
2209,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_video_v1,0.01,,15,,Full,Video,7º Lançamento | Leads
2210,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_video_v1,222.71,94.0,17685,45.0,Full,Video,7º Lançamento | Leads
2211,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_video_v2,0.01,,1,,Full,Video,7º Lançamento | Leads
2212,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_video_v2,111.9,59.0,12436,31.0,Full,Video,7º Lançamento | Leads
2213,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_video_v2,111.32,55.0,9584,24.0,Full,Video,7º Lançamento | Leads
2214,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_video_v1,0.04,,9,,Full,Video,7º Lançamento | Leads
2215,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-05,nu_interesses_dados_ferramentas_e_tecnologias_v2,10.11,3.0,12741,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2216,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-05,nu_interesses_dados_ferramentas_e_tecnologias_v5,8.75,6.0,4080,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2217,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-05,nu_interesses_dados_ferramentas_e_tecnologias_v5,1.41,2.0,759,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2218,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_estatico_fundo_claro,9.11,6.0,800,4.0,Full,Estático,7º Lançamento | Leads
2219,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_estatico_fundo_claro,94.6,34.0,7432,20.0,Full,Estático,7º Lançamento | Leads
2220,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,midfunnel_full_dados_estatico_fundo_escuro,1.09,2.0,162,,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2221,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,midfunnel_full_dados_estatico_fundo_escuro,0.24,1.0,33,,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2222,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,midfunnel_full_dados_estatico_fundo_escuro,60.81,32.0,4696,11.0,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2223,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-05,nu_interesses_dados_ferramentas_e_tecnologias_v5,10.37,24.0,3102,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2224,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-05,nu_interesses_dados_ferramentas_e_tecnologias_v6,10.23,22.0,4509,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2225,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-05,nu_interesses_dados_ferramentas_e_tecnologias_v6,10.19,7.0,8082,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2226,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,midfunnel_full_dados_estatico_versao_luciano,31.81,20.0,2848,10.0,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2227,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,midfunnel_full_dados_estatico_versao_luciano,26.83,12.0,2125,7.0,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2228,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,midfunnel_full_dados_estatico_versao_luciano,1.83,1.0,168,,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2229,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,midfunnel_full_dados_estatico_versao_luciano,1.8,,162,,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2230,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_estatico_versao_luciano,4.13,,282,,Full,Estático,7º Lançamento | Leads
2231,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_estatico_versao_luciano,85.82,40.0,11311,14.0,Full,Estático,7º Lançamento | Leads
2232,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_estatico_versao_luciano,11.65,2.0,1200,,Full,Estático,7º Lançamento | Leads
2233,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_estatico_versao_luciano,2.83,,329,,Full,Estático,7º Lançamento | Leads
2234,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-05,nu_interesses_dados_ferramentas_e_tecnologias_v7,10.24,31.0,4344,1.0,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2235,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-05,nu_interesses_dados_ferramentas_e_tecnologias_v7,10.24,25.0,2158,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2236,2024 | Agosto,Segunda-Feira,Dia útil,Awareness,2024-08-05,nu_interesses_dados_ferramentas_e_tecnologias_v8,10.26,38.0,4198,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2237,2024 | Agosto,Segunda-Feira,Dia útil,Leads,2024-08-05,topfunnel_full_dados_video_v1,4.93,2.0,410,1.0,Full,Video,7º Lançamento | Leads
2238,2024 | Agosto,Terça-Feira,Dia útil,Awareness,2024-08-06,nu_interesses_dados_ferramentas_e_tecnologias_v2,10.37,27.0,4162,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2239,2024 | Agosto,Terça-Feira,Dia útil,Awareness,2024-08-06,nu_interesses_dados_ferramentas_e_tecnologias_v3,10.37,41.0,3093,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2240,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_video_v1,40.34,22.0,2223,13.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2241,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_video_v1,136.3,114.0,8739,59.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2242,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_video_v1,0.01,,4,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2243,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_video_v2,17.72,12.0,1067,7.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2244,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_video_v2,66.79,38.0,3519,21.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2245,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_video_v2,0.81,,49,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2246,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_video_v2,92.22,80.0,7083,33.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2247,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_video_v2,0.05,,3,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2248,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_video_v2,0.05,,6,,Full,Video,7º Lançamento | Leads
2249,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_video_v2,10.7,8.0,976,3.0,Full,Video,7º Lançamento | Leads
2250,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_video_v1,5.44,7.0,656,5.0,Full,Video,7º Lançamento | Leads
2251,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_video_v2,0.0,,2,,Full,Video,7º Lançamento | Leads
2252,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_video_v2,93.28,67.0,12556,22.0,Full,Video,7º Lançamento | Leads
2253,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_video_v2,118.51,81.0,9995,31.0,Full,Video,7º Lançamento | Leads
2254,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_video_v1,0.02,,3,,Full,Video,7º Lançamento | Leads
2255,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_video_v1,0.0,,0,1.0,Full,Video,7º Lançamento | Leads
2256,2024 | Agosto,Terça-Feira,Dia útil,Awareness,2024-08-06,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.97,3.0,12042,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2257,2024 | Agosto,Terça-Feira,Dia útil,Awareness,2024-08-06,nu_interesses_dados_ferramentas_e_tecnologias_v5,9.94,7.0,4299,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2258,2024 | Agosto,Terça-Feira,Dia útil,Awareness,2024-08-06,nu_interesses_dados_ferramentas_e_tecnologias_v5,0.14,,65,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2259,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_estatico_fundo_claro,4.48,1.0,445,,Full,Estático,7º Lançamento | Leads
2260,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_estatico_fundo_claro,97.08,40.0,8023,21.0,Full,Estático,7º Lançamento | Leads
2261,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_estatico_fundo_escuro,0.39,,24,,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2262,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_estatico_fundo_escuro,0.36,,38,,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2263,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_estatico_fundo_escuro,59.79,35.0,4294,17.0,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2264,2024 | Agosto,Terça-Feira,Dia útil,Awareness,2024-08-06,nu_interesses_dados_ferramentas_e_tecnologias_v5,10.51,28.0,2095,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2265,2024 | Agosto,Terça-Feira,Dia útil,Awareness,2024-08-06,nu_interesses_dados_ferramentas_e_tecnologias_v6,10.3,31.0,4246,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2266,2024 | Agosto,Terça-Feira,Dia útil,Awareness,2024-08-06,nu_interesses_dados_ferramentas_e_tecnologias_v6,10.04,9.0,7530,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2267,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_estatico_versao_luciano,26.51,9.0,1970,2.0,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2268,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,midfunnel_full_dados_estatico_versao_luciano,34.5,21.0,2461,14.0,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2269,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_estatico_versao_luciano,39.69,16.0,4780,5.0,Full,Estático,7º Lançamento | Leads
2270,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_estatico_versao_luciano,1.87,1.0,168,,Full,Estático,7º Lançamento | Leads
2271,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_estatico_versao_luciano,0.72,1.0,68,1.0,Full,Estático,7º Lançamento | Leads
2272,2024 | Agosto,Terça-Feira,Dia útil,Awareness,2024-08-06,nu_interesses_dados_ferramentas_e_tecnologias_v7,10.17,21.0,4072,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2273,2024 | Agosto,Terça-Feira,Dia útil,Awareness,2024-08-06,nu_interesses_dados_ferramentas_e_tecnologias_v7,10.36,16.0,2446,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2274,2024 | Agosto,Terça-Feira,Dia útil,Awareness,2024-08-06,nu_interesses_dados_ferramentas_e_tecnologias_v8,10.21,29.0,3130,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2275,2024 | Agosto,Terça-Feira,Dia útil,Leads,2024-08-06,topfunnel_full_dados_video_v1,216.65,148.0,24090,43.0,Full,Video,7º Lançamento | Leads
2276,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.88,32.0,3551,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2277,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v3,9.92,28.0,2879,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2278,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v1,68.43,41.0,3853,15.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2279,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v1,104.86,63.0,5985,35.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2280,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v1,0.05,,13,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2281,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v1,0.1,,5,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2282,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v2,5.23,7.0,333,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2283,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v2,65.16,29.0,3480,8.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2284,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v2,0.09,,4,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2285,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v2,102.78,75.0,6983,38.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2286,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v2,0.01,,1,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2287,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,topfunnel_full_dados_video_v2,0.01,,6,,Full,Video,7º Lançamento | Leads
2288,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,topfunnel_full_dados_video_v2,23.31,13.0,2320,5.0,Full,Video,7º Lançamento | Leads
2289,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,topfunnel_full_dados_video_v1,0.01,,5,,Full,Video,7º Lançamento | Leads
2290,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,topfunnel_full_dados_video_v1,11.09,3.0,1448,,Full,Video,7º Lançamento | Leads
2291,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,topfunnel_full_dados_video_v2,0.0,,4,,Full,Video,7º Lançamento | Leads
2292,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,topfunnel_full_dados_video_v2,86.49,53.0,10255,17.0,Full,Video,7º Lançamento | Leads
2293,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,topfunnel_full_dados_video_v2,107.1,46.0,9631,26.0,Full,Video,7º Lançamento | Leads
2294,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,topfunnel_full_dados_video_v1,0.0,,2,,Full,Video,7º Lançamento | Leads
2295,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.77,4.0,11665,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2296,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v5,9.64,5.0,4023,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2297,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v5,0.15,,53,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2298,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,topfunnel_full_dados_estatico_fundo_claro,6.63,6.0,625,1.0,Full,Estático,7º Lançamento | Leads
2299,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,topfunnel_full_dados_estatico_fundo_claro,92.93,38.0,9288,14.0,Full,Estático,7º Lançamento | Leads
2300,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_estatico_fundo_escuro,0.02,,4,,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2301,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_estatico_fundo_escuro,0.48,,34,,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2302,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_estatico_fundo_escuro,16.48,6.0,1138,5.0,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2303,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v5,10.05,33.0,1911,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2304,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v6,9.93,28.0,3832,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2305,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v6,9.8,6.0,7086,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2306,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_estatico_versao_luciano,8.69,5.0,719,2.0,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2307,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_estatico_versao_luciano,8.75,5.0,668,3.0,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2308,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v7,9.71,19.0,3224,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2309,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v7,9.86,17.0,2315,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2310,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v8,9.91,24.0,2896,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2311,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,topfunnel_full_dados_video_v1,206.12,134.0,21088,54.0,Full,Video,7º Lançamento | Leads
2312,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v3,81.89,40.0,4147,17.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2313,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v3,2.46,1.0,99,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2314,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v3,2.74,1.0,138,1.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2315,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v9,7.21,2.0,2412,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2316,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.72,20.0,3219,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2317,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v3,9.84,26.0,3290,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2318,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v1,53.34,47.0,3189,28.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2319,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v1,118.47,57.0,6536,27.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2320,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v1,0.06,,9,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2321,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v1,0.16,,9,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2322,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v2,39.84,24.0,1920,14.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2323,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v2,132.49,72.0,8518,37.0,Rmkt_All_90dias,Video,7º Lançamento | Leads
2324,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v2,0.02,,5,,Full,Video,7º Lançamento | Leads
2325,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v2,25.87,9.0,2551,4.0,Full,Video,7º Lançamento | Leads
2326,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v1,0.02,,4,,Full,Video,7º Lançamento | Leads
2327,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v1,6.74,,863,,Full,Video,7º Lançamento | Leads
2328,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v2,0.02,,3,,Full,Video,7º Lançamento | Leads
2329,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v2,117.06,55.0,11670,25.0,Full,Video,7º Lançamento | Leads
2330,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v2,74.11,26.0,5922,10.0,Full,Video,7º Lançamento | Leads
2331,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v1,0.01,,6,,Full,Video,7º Lançamento | Leads
2332,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.92,,11646,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2333,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v5,10.16,5.0,4124,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2334,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v5,0.09,,28,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2335,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_estatico_fundo_claro,13.5,4.0,1305,3.0,Full,Estático,7º Lançamento | Leads
2336,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_estatico_fundo_claro,86.45,35.0,6959,12.0,Full,Estático,7º Lançamento | Leads
2337,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v5,10.09,23.0,1696,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2338,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v6,5.6,12.0,1936,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2339,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v6,10.01,5.0,6929,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2340,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_estatico_versao_luciano,0.0,,0,,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2341,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_estatico_versao_luciano,0.0,,0,1.0,Full,Estático,7º Lançamento | Leads
2342,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v7,6.66,11.0,1909,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2343,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v7,6.45,13.0,1477,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2344,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v8,9.84,19.0,3032,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
